,app_id,developer,publisher,description,interface_languages,full_audio_languages,subtitles_languages,english
2426,1420350,"Team Fray, McLeodGaming",Team Fray,"Fraymakers is the ultimate customizable platform fighting game, featuring a cast of some of indie gaming's biggest icons. Duke it out with up to 4 players and call on assists to help out in the heat of battle. Create and play custom characters, stages, modes, and more for infinite fun!",['English'],['English'],[],(845)
2427,3540,"PopCap Games, Inc.","PopCap Games, Inc.","Join the Peggle Masters on a dreamtime adventure of alter egos and peg-tastic action. Stay up late to aim, shoot and clear orange pegs, and bask in Extreme Fever glory under the silver moon.",['English'],[],[],"(1,338)"
2428,242680,Vlambeer,Vlambeer,"Nuclear Throne is a post-apocalyptic roguelike-like top-down shooter. Not 'the final hope of humanity' post-apocalyptic, but 'humanity is extinct and mutants and monsters now roam the world' post-apocalyptic. Fight your way through the wastelands with powerful weaponry, collecting radiation to mutate some new limbs and abilities.",['English'],['English'],[],"(11,642)"
2429,312980,Graviteam,Graviteam,Graviteam Tactics: Mius-Front - tactical battalion level combat simulation. Action takes place in the summer of 1943 at Mius river and Saur-Mogila tumulus area of over 140 sq. km. Four large-scale operations for the Red Army and Wehrmacht.,"['English', 'Russian']",[],[],(564)
2430,2000160,Crystalia Games,CreativeForge Games,"With Music Store Simulator you can lead a musical instruments manufacturing company. Create, sell, earn and reinvest improving and developing your business. Expand your Brand and climb to success in order to become the world's largest manufacturer of musical instruments!","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Portuguese - Portugal']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Turkish', 'Portuguese - Portugal']",(27)
2431,226820,"HeR Interactive, Inc.",HeR Interactive,Some Families Keep Deadly Secrets!,['English'],['English'],[],(208)
2432,1539140,TERNOX,TERNOX,"Simulator of an 80s Japanese stock market businessman. Chill, catch a retro vibe and watch your profits grow in the text-based game STONKS-9800.","['English', 'Ukrainian', 'Japanese']",[],[],(160)
2433,438490,"BANDAI NAMCO Studio, SHIFT, QLOC",BANDAI NAMCO Entertainment,Swear your oath as a GOD EATER and drive back the supernatural harbingers of Earth’s destruction. Buy GOD EATER 2 Rage Burst and get GOD EATER Resurrection FOR FREE,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']","(2,184)"
2434,761830,Rejected Games,PlayWay S.A.,Mr. Prepper is about being prepared. You know something is wrong. The risk of a nuclear war is in the air and you need to get ready for what's coming.,"['English', 'Polish', 'French', 'German', 'Russian', 'Spanish - Spain', 'Turkish', 'Simplified Chinese', 'Dutch', 'Japanese', 'Italian', 'Portuguese - Brazil', 'Korean', 'Czech']",['English'],"['English', 'Polish', 'French', 'German', 'Russian', 'Spanish - Spain', 'Turkish', 'Simplified Chinese', 'Dutch', 'Japanese', 'Italian', 'Portuguese - Brazil', 'Korean', 'Czech']","(1,505)"
2435,3700,Rebellion,Rebellion,"As World War II draws to a close, the first covert battles of the Cold War begin. Caught in the life and death struggle between Soviets and Germans in war-torn Berlin, you control the fate of a lone American OSS Sniper.","['English', 'French', 'German', 'Italian', 'Spanish - Spain']",[],[],"(1,220)"
2436,978520,Goblinz Studio,Goblinz Publishing,Legend of Keepers is the perfect mix between Dungeon Defender and Roguelite. You have been hired as a dungeon manager by the Dungeons Company. Your job is simple: protect their dungeons!,"['English', 'French', 'Italian', 'German', 'Simplified Chinese', 'Spanish - Latin America', 'Portuguese - Brazil', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese', 'Korean', 'Traditional Chinese', 'Turkish', 'Czech']",[],"['English', 'French', 'Italian', 'German', 'Simplified Chinese', 'Spanish - Latin America', 'Portuguese - Brazil', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese', 'Korean', 'Traditional Chinese', 'Turkish', 'Czech']","(1,731)"
2437,919370,Pocketpair,Pocketpair,"A completely new style real-time card battle &quot;Overdungeon&quot; Overdungeon combines rogue-like, tower defense and card games. More than 100 cards are Attack, Animal, Building, Spell, Trap, etc..Build your creative and crazy deck!","['English', 'Japanese', 'Simplified Chinese', 'Russian', 'Korean']",[],"['English', 'Japanese', 'Simplified Chinese', 'Russian', 'Korean']",(289)
2438,1286710,Mason Lindroth,Mason Lindroth,A surreal RPG with a unique graphical style and droll scenario.,['English'],[],[],"(1,769)"
2439,254320,Misfits Attic,Misfits Attic,Pilot drones into derelict spaceships to find the means to survive and piece together how the universe became a giant graveyard.,['English'],[],[],"(2,035)"
2440,32360,LucasArts,LucasArts,"Back by popular demand, The Secret of Monkey Island™: Special Edition faithfully re-imagines the internationally-acclaimed classic game (originally released in 1990) for original and new audiences alike.","['English', 'French', 'German', 'Italian', 'Spanish - Spain']",['English'],"['English', 'French', 'German', 'Italian', 'Spanish - Spain']","(2,848)"
2441,578620,Free Lives,Devolver Digital,"GORN is a ludicrously violent VR gladiator simulator, made by Free Lives, the developers of Broforce and Genital Jousting.",['English'],['English'],[],"(6,896)"
2442,1119980,We Create Stuff,Modus Games,"In Sound Mind is an imaginative first-person psychological horror with frenetic puzzles, unique boss fights, and original music by The Living Tombstone. Journey within the inner workings of the one place you can’t seem to escape—your own mind.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']","(2,168)"
2443,1997250,Somnambulist Games,Somnambulist Games,Evergreen is a simulation game about leaving the stress of the city behind and starting a new life in a mountain valley.,"['English', 'Spanish - Spain', 'French', 'German', 'Simplified Chinese', 'Russian', 'Italian', 'Japanese']",[],"['English', 'Spanish - Spain', 'French', 'German', 'Simplified Chinese', 'Russian', 'Italian', 'Japanese']",(33)
2444,238010,Eidos Montreal,Eidos Interactive Corp.,"You play Adam Jensen, an ex-SWAT specialist who's been handpicked to oversee the defensive needs of one of America's most experimental biotechnology firms. Your job is to safeguard company secrets, but when a black ops team breaks in and kills the very scientists you were hired to protect, everything you thought you knew about your job...","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","['English', 'French', 'Italian', 'German', 'Spanish - Spain']","(13,871)"
2445,396750,ROCKFISH Games,ROCKFISH Games,"EVERSPACE™ combines fast-paced combat with roguelike elements, great visuals and a captivating story. It takes you on a challenging journey through an ever-changing, beautifully crafted universe full of surprises. Shoot, craft and loot your way to victory while the odds are stacked against you.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Polish', 'Japanese', 'Korean', 'Traditional Chinese']","['English', 'German']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Polish', 'Japanese', 'Korean', 'Traditional Chinese']","(5,563)"
2446,604500,XDEVS LTD,XDEVS LTD,"Tank Force - the coolest free online tank shooter This is a new word in online tank battles, which combines the best qualities of a tank simulator and thrilling arcade battles.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Russian', 'Japanese', 'Dutch', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Danish']","['English', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Russian', 'Japanese', 'Portuguese - Brazil', 'Danish']",(681)
2447,840010,Bitten Toast Games Inc.,Bitten Toast Games Inc.,You have inherited your grandparents farm as they set off to travel the world. Work with Frank at the local construction shop to finish off the final touches on your new home. Aid Frank and Mayor Wilson in building up the town so it may reach it's full potential.,['English'],['English'],['English'],"(1,970)"
2448,1336180,Vile Monarch,Ravenscourt,"A society survival game set in a world destroyed by climate change. Explore, scavenge and build a city to unite the clans. Conflicting cultures and limited resources mean you need to make tough choices; have you got what it takes to lead your people into a new era of humanity?","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Polish']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Polish']",(308)
2449,400910,"CreSpirit, GemaYue",CreSpirit,"Dodge bullets, missiles and lasers in battle as you wrap your head around that bunny girl costume! Combo away with your mighty Piko Hammer or spam various spells from afar with your fiery fairy friend. Explore and explode through Rabi-Rabi Island as you collect power-ups and uncover secrets...","['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Spanish - Spain', 'Korean']",[],"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Spanish - Spain', 'Korean']","(2,537)"
2450,865680,ACE Team,Good Shepherd Entertainment,"Control a herd of charming creatures called Trebhum and explore an unforgettable alien world filled with exotic lifeforms and surreal environments. Discover dozens of mutations to overcome puzzles, explore new biomes, and survive on a dangerous planet.","['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Russian', 'Spanish - Spain', 'Simplified Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Russian', 'Spanish - Spain', 'Simplified Chinese']",(256)
2451,752900,Antiproto Studios,Antiproto Studios,"Dive into intense dinosaur hunting adventures with your friends. Complete hunting contracts for Preton Corporation. Gather rewards, improve your equipment and become a master hunter. Are you the hunter or the hunted?","['English', 'Finnish', 'French', 'Portuguese - Brazil']",['English'],"['English', 'Finnish', 'French', 'Portuguese - Brazil']",(211)
2452,1363740,Giant Flame,PLA Studios,"The Troop is a turn-based, platoon-level tactical game set in WW2. From the early hours of D-Day, follow the campaign of the British and Canadian forces as they struggle against their German counterparts in fighting across Normandy.",['English'],['English'],['English'],(259)
2453,257170,"Northway Games, Sarah Northway",Northway Games,"Rebuild a ruined city in this post-apocalyptic mix of strategy and simulation. Manage survivors, scavenge for food and supplies, deal with rival gangs, illness, interpersonal strife and zombie attacks.",['English'],[],[],"(1,438)"
2454,1574270,Akabaka,DreadXP,Put the 'love' in 'Lovecraftian horror'! Perform terrifying rituals to win the affections of eldritch horrors and smooch 'em... at any cost!,"['English', 'Simplified Chinese']",['English'],"['English', 'Simplified Chinese']","(1,813)"
2455,1124180,Bitrich.info,Bitrich.info,"In Rail Route, you will design, construct, upgrade, and automate your railway network in one of the many maps based on real-life cities worldwide. Dispatch the trains to make the traffic flow and the network grow!","['English', 'German', 'Russian', 'French', 'Spanish - Spain', 'Czech', 'Hungarian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Simplified Chinese', 'Dutch', 'Japanese']",['English'],['English'],(592)
2456,2330750,CleverRaven,KorGgenT,"The epitome of a modern traditional roguelike: with turn-based play and a RPG-like skill progression system, it hearkens back to some of the major aspects of this genre. This game has an incredible depth, with a deep inventory system, vehicles and boats, NPCs with their own stories, and more.","['English', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",[],[],(147)
